4,715689530825682944,2016-03-31 20:57:35,-49.31690354 -25.43524542,#partypkb #shoppingbarigui #schutzlovers #party #curitiba #francisco #sousa #boy #ezatamentchy… https://t.co/bF4zNajurp
4,715688302381252608,2016-03-31 20:52:42,-49.31606792 -25.43497632,Acabamos de chegar no @ParkShoppingBarigüi para a quarta edição do #PartyAtTheMall.  O shopping… https://t.co/r3qb6JwYni
1,715688128053436416,2016-03-31 20:52:01,-49.25 -25.4167,👅 @ Curitiba, Brazil https://t.co/pdQbFESHFf
1,715687358746726400,2016-03-31 20:48:57,-49.25 -25.4167,Não vai ter colpe, vai ter justiça, vai ter comprimento da constituição  #foralula  #ForadilmÁ… https://t.co/UdtH4fALD8
1,715687325188153344,2016-03-31 20:48:49,-49.25 -25.4167,🙃 @ Curitiba, Brazil https://t.co/qAY8tdYP6m
2,715686025201213440,2016-03-31 20:43:39,-49.2767 -25.44,'DYLAN IS OUR ANGEL' esteve na quarta-feira 30 como Assunto do Momento em Curitiba durante 8 horas: https://t.co/jKPtkPsTSN #trndnl
1,715685686536310785,2016-03-31 20:42:19,-49.25 -25.4167,Tudo que eu preciso no momento 😍🍕🍕🍕 @ Curitiba, Brazil https://t.co/KWqBa2KDrE
3,715685532039319552,2016-03-31 20:41:42,-49.265305 -25.5379675,AJDLAHD
3,715685492415676420,2016-03-31 20:41:32,-49.265305 -25.5379675,Alguém explica
2,715685485033689090,2016-03-31 20:41:31,-49.27369021 -25.43819808,I'm at Oliveira's Pizzas (FAE) in Curitiba, PR/Brasil https://t.co/iqldg275xq
1,715685488288509953,2016-03-31 20:41:31,-49.25 -25.4167,spotted n.u.d.e.s @ Curitiba, Brazil https://t.co/8Zmq2oSIts
3,715685452028776448,2016-03-31 20:41:23,-49.265305 -25.5379675,Eu tô muito sla hoje
3,715685282444664833,2016-03-31 20:40:42,-49.2653 -25.53798,Tô de cara meu
2,715685161661280256,2016-03-31 20:40:13,-49.27099254 -25.43771215,I'm at Ed. João da Silva Sampaio. in Curitiba, PR https://t.co/EowOdBbzzm
6,715685083148103681,2016-03-31 20:39:55,-49.2442538 -25.5368808,Amo vc https://t.co/rPe5U0avtf
4,715685066844868608,2016-03-31 20:39:51,-49.31606792 -25.43497632,Começou @ ParkShopping Barigüi https://t.co/037lT6KyJj
4,715685054299643908,2016-03-31 20:39:48,-49.31633064 -25.43538523,I'm at ParkShoppingBarigüi - @bariguishopping in Curitiba, PR https://t.co/bdkuYgbR7l
1,715684723125850112,2016-03-31 20:38:29,-49.25 -25.4167,O desespero está tomando conta agora não é mais R$ 30,00 e show, palco, ônibus custeio de… https://t.co/UDJmTOT0jp
8,715684679693635584,2016-03-31 20:38:19,-49.24837916 -25.48198044,Leg Press 💪💪💥 Top Lindo 👚📌👉point_fit 👈👏❤brancobittencourt ❤#amorpratodavida brancobittencourt… https://t.co/7D8AIu4aZw
2,715684616049467392,2016-03-31 20:38:03,-49.27810575 -25.42216487,I'm at Praça Nassib Abdo Abage in Curitiba, PR https://t.co/HNtbYzL9EP
2,715684513410588672,2016-03-31 20:37:39,-49.27412581 -25.42521619,I'm at São Francisco - @curitiba_pmc in Curitiba, PR https://t.co/my7SjWpj0z
1,715684318593482752,2016-03-31 20:36:52,-49.25 -25.4167,"Vou aguentar firme por aqui, mas um dia vou rir de tudo isso né?" 🙏🏻💙 @ Curitiba, Brazil https://t.co/KJmIqunquF
2,715684204374265857,2016-03-31 20:36:25,-49.27191138 -25.42976842,I'm at @Curitiba_pmc in Curitiba, PR, PR https://t.co/5WRjrCdyGP
5,715684032990822400,2016-03-31 20:35:44,-49.2843692 -25.4312671,@AmexGamboa Muito feliz de te reencontrar aqui, de volta à batalha de transformar Banânia em BRASIL.
3,715683882255970305,2016-03-31 20:35:08,-49.26529667 -25.53796667,KKKKKKK ai
5,715683346232307712,2016-03-31 20:33:01,-49.2851279 -25.4419055,Vejo os rojões, no alto do céu, quebrando o silêncio de sonhos antigos. Foto: @midivg @ Primeira… https://t.co/vOV7TVvada
3,715682976219197440,2016-03-31 20:31:32,-49.26529667 -25.53796667,@kawane0505souz1 OPA
10,715682620835819525,2016-03-31 20:30:08,-49.290816 -25.477991,I'm at Aroma's Gastronomia in Curitiba, Paraná w/ @jenifferalveess https://t.co/fg5nCyf935 https://t.co/tCisyjD6zj
3,715681756758863872,2016-03-31 20:26:42,-49.2652575 -25.537915,@kawane0505souz1 foi o corretor dsclp
5,715681683941490689,2016-03-31 20:26:24,-49.28540302 -25.43578222,I'm at Sláinte Irish Pub - @slaintecuritiba in Curitiba, PR https://t.co/vxCUDnfmG2
3,715681630724169728,2016-03-31 20:26:12,-49.2653025 -25.5379675,@kawane0505souz1 te amo
3,715681606757908480,2016-03-31 20:26:06,-49.2653025 -25.5379675,@kawane0505souz1 mtr
3,715681573711003648,2016-03-31 20:25:58,-49.2653025 -25.5379675,@kawane0505souz1 sai guria
3,715681288586452997,2016-03-31 20:24:50,-49.2653025 -25.5379675,PARABÉNS
3,715681257917661185,2016-03-31 20:24:43,-49.2653025 -25.5379675,Estraguei meu carregador
1,715680811673067520,2016-03-31 20:22:56,-49.25 -25.4167,#marcosmiranda #padremarcosmiranda #igreja @ Curitiba, Brazil https://t.co/tuJFNiBbgG
3,715680738016903168,2016-03-31 20:22:39,-49.26524667 -25.53790667,Vamo para ne
1,715680667464388610,2016-03-31 20:22:22,-49.25 -25.4167,just love, nothing more. I'm blessed. @ Curitiba, Brazil https://t.co/YYivJj6AJQ
2,715680608534401025,2016-03-31 20:22:08,-49.27262312 -25.42780565,Lindos seres do signo de Áries... #Lare #filha #amo 🇬🇷💕🇧🇷💕♈️ @… https://t.co/R1q5fOTojh
7,715680531699118080,2016-03-31 20:21:50,-49.25668959 -25.4825391,I'm at Santuário Santa Rita De Cassia in Curitiba, Paraná w/ @christiini_ @gabriel_doria29 @jak_bass @willzara123 https://t.co/T2wmKZ7F8Q
12,715680172591157248,2016-03-31 20:20:24,-49.23664379 -25.44048914,Amo pra Sempre 🎢🎡🌏💫  #tbt @ Beto Carreiro Word https://t.co/bkMHPKnr9i
3,715680169063788544,2016-03-31 20:20:23,-49.2653 -25.53796667,Af
3,715680087979466753,2016-03-31 20:20:04,-49.2653 -25.53796667,Não sei lidar com as pessoa
3,715679822459092992,2016-03-31 20:19:01,-49.2652575 -25.537915,@iav_joo KKKKKKK AHAM
1,715679765768876036,2016-03-31 20:18:47,-49.25 -25.4167,O governador de todos os Paranaenses Beto Richa esteve hoje com prefeito Josiel do Carmo dos… https://t.co/PE4FmtRpp0
1,715679581441769472,2016-03-31 20:18:03,-49.25 -25.4167,👨#gaybrazilian  #gaybrasileiro #gaystragram #instagayboy #whatsappgay #cutboy #boygay @… https://t.co/ewG5XT8s9w
1,715679557173510146,2016-03-31 20:17:57,-49.25 -25.4167,Avoided and feared by many,  Respected and admired by a few.  I'm not afraid of being like the… https://t.co/cq0nBN3BnQ
12,715679235306823682,2016-03-31 20:16:41,-49.23996606 -25.43435231,I'm at Maxi pizza in Curitiba, Parana https://t.co/cZPvkxDKc6
2,715678715624222723,2016-03-31 20:14:37,-49.27865552 -25.44313404,Just posted a photo @ Aqui https://t.co/GUIIgOYus8
4,715678673840513024,2016-03-31 20:14:27,-49.31606792 -25.43497632,Minhas 3 #❤️ #friends #bloggers #tudoorna #eunaotenhoroupa #blogeunaotenhoroupa #partyPKB @… https://t.co/77Hc9kWi1S
3,715678475198341120,2016-03-31 20:13:39,-49.26527 -25.537926,@iav_joo você, bjs
2,715678382831362049,2016-03-31 20:13:17,-49.2781502 -25.43776187,I'm at Mercure Curitiba Centro - @hoteismercure in Curitiba, PR https://t.co/Bl8lV7C55V
1,715678263004147714,2016-03-31 20:12:49,-49.25 -25.4167,Olá pessoal... @ Curitiba, Brazil https://t.co/50bAnuN4sH
3,715677904978513928,2016-03-31 20:11:23,-49.2653 -25.53796667,Da dó de quem mora comigo
3,715677845549412352,2016-03-31 20:11:09,-49.2653 -25.53796667,Nossa hoje eu tô chatinha
8,715677732948955138,2016-03-31 20:10:42,-49.24837916 -25.48198044,Extensora 😭💪👊 Top Lindo 👚📌👉point_fit 👈👏❤brancobittencourt ❤#amorpratodavida brancobittencourt… https://t.co/Uyt0zHTLtU
